name,line
Miwa,"Not a problem! That’s not what I said all that for, anyway!"
,
[Scene: Elsewhere in the forest. Toudou addresses Itadori.],
Toudou,My friend! That cursed energy you blast with a time lag… That’s a bad habit of yours!
Itadori,"You mean Divergent Fist?

(Thoughts) What’s he on about all of a sudden?"
Toudou,"So long as you’re satisfied with that, you’ll never beat me!

If you’re satisfied with staying on that level, you and I won’t stay best friends.

Are you okay with that?!"
Itadori,I don’t know. I don’t care about that.
Toudou,Are you okay with staying weak?!
Itadori,Ah…
[Action: Cursed energy flares in Itadori’s hand.],
Itadori,"No, I’m not!"
Toudou,"That’s right!

My best friend!"
Toudou,"(Thoughts) The hands will never surpass the eyes.

(Thoughts) Unless you cultivate the “eyes” to discern good from bad, you cannot hope to improve the “hands” that create works of art.

(Thoughts) It’s a phrase that’s often used among creators. However, it applies to all kinds of fields. Those with good “eyes” will improve far more rapidly than those without!"
[Scene: In the forest. Itadori charges at Toudou.],
Itadori,Ngh!
[Action: Itadori and Toudou become locked in combat.],
Itadori,Gah…
Toudou,Ngh…
Itadori,Ngh!
Toudou,Urahh!
Itadori,"Ngh…

Ngh… Ugh…"
Toudou,Ngh…
Itadori,Urahh!
[Action: Itadori punches Toudou in the mouth.],
Toudou,"(Thoughts) When I throw my right horizontal punch, he immediately sends a left vertical jab!

(Thoughts) Itadori wasn’t moving like that before! He’s improving… by devouring me!"
[Action: Itadori grabs Toudou and pushes him toward the ground.],
Itadori,Urah!
Toudou,(Thoughts) What a beautiful way to knock me down!
Itadori,(Thoughts) His face is wide open! I can hit it! Even with Divergent Fist!
Toudou,(Thoughts) However!
"[Action: Toudou gets up. Itadori hits him square in the forehead, but it does nothing.]",
Itadori,"Ah!

(Thoughts) He stopped my fist with his forehead before it could reach full speed?!"
Toudou,"That’s not what I want you to devour right now.

Your Divergent Fist is created by your cursed energy lagging behind your superhuman physical prowess when normally it would never lag.

It’s a tricky move. Your average sorcerer wouldn’t know what happened and would be left disoriented.

It carries plenty of force, too, for opponents on that level, at least!"
Itadori,Ah…
Toudou,"But it won’t work against special-grades.

What will you do, best friend?"
Itadori,Imbue my full strength with cursed energy at the right moment.
Toudou,Good! So then why is your cursed energy lagging? It’s because you’re channeling it!
Itadori,"Huh?

Wait, I thought we were talking about channeling it faster…"
Toudou,"We channel cursed energy. Many sorcerers do this consciously.

“My stomach is full of rage. The blood’s boiling in my gut.” The theory is that cursed energy extracted from such negative emotions starts in the navel and is channeled throughout the body.

They say it flows from the navel to the chest, then the shoulders, arms, and finally the fists, but this perception of the body as individual parts is what delays cursed energy."
Itadori,Ah…
Toudou,"The idea of channeling cursed energy isn’t wrong in itself. But that’s only the first step! You can’t let yourself remain too trapped by that concept. The better the sorcerer, the harder it is to read the flow of their cursed energy.

It’s for a different reason from why yours is.

Do we think with our guts? Do we express anger with our heads?

Listen to me, Itadori."
Itadori,Ah…
Toudou,"We exist in this world with our entire mind, body, and soul as one whole.

It’s such a given that everyone forgets about it."
Itadori,"Thanks, Toudou."
[Action: Cursed energy flows from Itadori’s whole body.],
Itadori,I think I get it now.
Toudou,Heh… Then no more words are needed.
[Action: Cursed energy flows from Toudou’s body.],
Toudou,"(Thoughts) I won’t hold back.

(Thoughts) I’ll guide you with my full strength!

(Thoughts) Don’t die on me, Itadori! Rise up to greater heights!"
,
,
,
[Scene: In the forest. Kugisaki calls up to Nishimiya.],
Kugisaki,"Hey, you. Your old fart told you to kill Itadori, right?"
Nishimiya,"Ngh…

(Thoughts) This girl has good intuition. No, that was probably Panda-chan.

Huh? What do you mean?"
Kugisaki,"You really don’t need to hide it. I’m out to kill someone, too. Especially that bitch Mai, the watered-down version of Maki."
Nishimiya,What?
Kugisaki,"Don’t “what” me. Even Pepper-kun gives slightly better responses than that.

(Thoughts) What, she’s not getting mad? But I feel the same way right now!

Oh, I almost forgot. You guys have your own Pepper-kun, huh? Maybe we’ll scrap it and dump it somewhere."
Nishimiya,Tsk…
Panda,"(Thoughts) Scary…

Ngh…"
[Action: Mechamaru fires a shot into Panda.],
Panda,Oh…
Kugisaki,Panda-senpai!
[Action: Panda falls to the ground.],
Mechamaru,"It’s a cursed corpse. It won’t die, though it won’t be able to move for a while.

Now, who were you calling a Pepper-kun?"
Nishimiya,"Hold on, Mechamaru."
[Action: Nishimiya comes down from the tree.],
Nishimiya,I’ll beat this first-year into cute shape. I’ll show her how Mai-chan’s suffered and teach her all about what it means for a woman to live as a jujutsu sorcerer.
[Action: Panda gets up.],
Panda,Just kidding.
Kugisaki,Huh?
Panda,Urah!
[Action: Panda charges at Mechamaru and punches it in the face.],
Panda,"You looking for attention? You should focus on support and staying hidden.

Well, let’s just get along since we’re so similar."
Mechamaru,Damn puppet…
Muta,What do you know?!
Panda,Good grief… What happened to hunting cursed spirits?
Mechamaru,Sword Option… Boost On.
[Action: Mechamaru launches toward Panda with an attack.],
Panda,Ah!
Mechamaru,Ultra Spin!
[Action: Mechamaru launches toward Panda. Panda dodges.],
Mechamaru,Can’t you keep still?
Panda,"(Thoughts) I need to finish this quickly. I’d rather leave him be and go help Nobara, but he fires at range. We didn’t have information on Mechamaru, Nishimiya, or Miwa, but…

You’re strong. What grade are you?

(Thoughts) … by my guess, this is where everyone stands. It’s a little too much for Nobara to handle."
Mechamaru,"I don’t think my rating against cursed spirits is needed right now, but I’ll tell you.

Semi-first-grade."
Panda,Huh?
Mechamaru,Ultra Cannon!
[Action: Mechamaru blasts an attack at Panda.],
Panda,(Thoughts) His area of attack is huge!
[Action: Panda absorbs the attack.],
Panda,"Phew…

(Thoughts) Heat emission! It’s a technique with big build-up and cooldown!"
Muta,(Thoughts) This output is pointless if I don’t hit its core dead-on.
Yaga,"(Flashback) Cursed corpses. That’s the generic name for inanimate objects that house curses and can operate independently.

(Flashback) Man-made cursed corpses always have a core that serves as their heart.

(Flashback) Panda is the ultimate masterpiece by myself, Yaga Masamichi, the leading expert on puppeteering cursed techniques. He’s a cursed corpse born with emotions.

(Flashback) He’s a cursed corpse mutation! Panda… is not a panda!"
[Action: Panda punches Mechamaru in the face.],
Panda,Ora ora ora ora!
Muta,(Thoughts) I can’t follow his movements!
Panda,"Ora!

Ngh!

Urahh!

There!"
"[Action: Panda smacks Mechamaru with his behind, sending him flying.]",
Panda,"I guess if there was another like me, I would have at least heard rumors.

The fact that I haven’t means you’re not a cursed corpse but a sorcerer who’s remote-controlling this thing while your main body’s elsewhere. That doesn’t mean you should snap over being treated like a cursed corpse. You don’t like being similar to me?

You wound me. I think it actually hurts!

Judging from your cursed energy output, your main body shouldn’t be that far away. No, you’re just outside the arena, huh? Guess there’s no point in hunting you down, then. You’d just be free to act in the meantime, so I guess I’ll just bust you up."
Mechamaru,"You won’t be doing either.

Have you ever heard of…"
Muta,"… a Heavenly Pact?

It’s not like a pact normally forged with oneself. It’s a pact forced upon the body from the moment it’s born. I was born without a right arm or anything below my knees, and I had no sensation from the waist down.

My skin is so fragile that even moonlight burns it, and it constantly feels like needles are stabbing every pore of my body."
Mechamaru,"But in exchange, I’ve been granted the ability to use cursed techniques over vast distances as well as immense cursed energy production."
Muta,"I didn’t ask for any of this power. If I could trade my cursed techniques to have a normal body, I’d gladly do so."
Mechamaru,"So when I see a cursed corpse like you walking around in broad daylight without a care instead of me, I just cannot stand it!

Ultimate Mechamaru!

Mode: Albatross!"
Panda,"(Thoughts) That’s an incredible amount of cursed energy! And given his position, Nobara’s in his line of fire! I have to block it!"
Mechamaru,Ultimate Cannon!
[Action: Mechamaru fires a blast of cursed energy at Panda.],
Mechamaru,"Is it dead? No, the very concept of death doesn’t apply to you."
[Action: Mechamaru begins to walk away.],
Panda,"You revealed your technique while boasting about your misfortune, then. Quite the sorcerer thing to do."
Muta,(Thoughts) It’s still alive after taking a hit from Ultimate Cannon?
[Action: Panda emerges in his gorilla form.],
Panda,I’m kind of pissed now.
Mechamaru,What is that form?
Yaga,(Flashback) Panda… is not a panda!
,
,
,
[Scene: In the past. A young Panda plays with blocks.],
Yaga,"(Flashback) Panda.

(Flashback) You have an older brother and an older sister."
Y.Panda,"(Flashback) No, I do not."
Yaga,"(Flashback) Yes, you do. They’re inside you. And why the polite tone?"
Y.Panda,(Flashback) Inside me?
Yaga,"(Flashback) Yes. You’ll understand someday.

(Flashback) Those two will always, always lend you strength."
[Scene: In the present. Panda charges at Mechamaru.],
Mechamaru,Sword Option: Ultra Shield!
Panda,Urahh!
[Action: Panda breaks through Mechamaru’s shield and sends him flying.],
Mechamaru,Ngh…
Panda,"(Thoughts) Normally, a cursed corpse has a single core for its heart, but there are three cores inside me, and by switching out which one is the main core, I can convert my body.

(Thoughts) There’s the Panda core, focused on balance, my older brother, Gorilla Core, focused on power for short, decisive battles… and my bashful older sister.

(Thoughts) His first attack got my older sister’s core, and that last one exhausted the Panda core.

(Thoughts) I have no choice left but to beat him with Gorilla Mode!"
[Action: Mechamaru gets blasted onto the rooftop of a building.],
Muta,"(Thoughts) He doesn’t pack as much power as Toudou, but that palm strike just now went all the way to my internals.

(Thoughts) Even if I guard, I’ll still take damage."
Panda,Have you realized it?
Mechamaru,Ah…
Panda,This is Gorilla Mode’s special move… the unstoppable Drumming Beat!
Muta,"(Thoughts) If I take that Drumming Beat to my head or chest, I won’t be able to move Mechamaru anymore.

(Thoughts) My right arm, Sword Option, is no longer functioning. I can’t fire Ultimate Cannon anymore, either!"
Panda,"(Thoughts) Gorilla Mode pounds through cursed energy like a gorilla. I need to hurry.

(Thoughts) I crushed his right arm. He can’t fire off his ultimate attack anymore. No swords in his left or his mouth, so only ranged blasts left? Even so, he shouldn’t fire them haphazardly.

(Thoughts) Mechamaru believes he failed to finish me with those blasts twice already, despite actually putting two of my cores close to death. This time, he’ll likely blast my core with point-blank precision or try to finish me with a slash. However…"
[Action: Panda jumps onto the roof.],
Panda,"(Thoughts) … I have the advantage at close range!

Ngh!"
[Action: Panda and Mechamaru charge at each other.],
Panda,"Urahh! Ngh… Urahh! Urahh!

Urahhh!"
Mechamaru,Ngh…
[Action: Mechamaru dodges Panda’s attacks and grabs onto Panda with its legs.],
Panda,Grr… Urgh!
[Action: Mechamaru blasts Panda away with a series of blasts. Panda continues to chase after Mechamaru.],
Panda,"Ngh!

Ngh! Urahh! Urahh!

Ngh! Urahh!

Urahh!"
"[Action: Panda punches at Mechamaru, but Mechamaru vaults over him in the air.]",
Panda,"Ngh! Grr…

Urahh! Ngh… Ngh… Urahh!

Ngh… Urah!"
Mechamaru,Ngh!
[Action: Mechamaru throws a roof tile at Panda.],
Panda,(Thoughts) A tile? Did he pick it off the roof just now?
"[Action: Mechamaru kicks the tile, shattering it in Panda’s face.]",
Panda,Urgh!
[Action: Mechamaru flies past Panda with a jet.],
Panda,(Thoughts) A distraction and then jet acceleration? He’s experienced at this!
Muta,"(Thoughts) This time, I won’t miss!

(Thoughts) Its core is where its cursed energy is densest! Right here!"
[Action: Mechamaru punches Panda in his side.],
